"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID"
"CHEMBL1996539";"";"0";"408.44";"0";"2.79";"SID103905020";"NC(=NO)c1ccccc1S(=O)(=O)Nc1ccc2c(c1)C(=NO)c1ccccc1-2";"Ki";"'='";"630.96";"nM";"6.20";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL2006564";"";"0";"351.41";"0";"3.04";"SID103905004";"CCN(C(C)=O)c1ccc(Nc2nc(NC3CC3)c3nc[nH]c3n2)cc1";"Ki";"'='";"158.49";"nM";"6.80";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1992732";"";"0";"411.43";"1";"1.00";"SID103905628";"CCOc1ccccc1C=NNC(=O)c1nnn(-c2nonc2N)c1N1CCCC1";"Ki";"'>'";"6309.57";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1998545";"";"0";"332.40";"0";"3.08";"SID103904581";"O=C(NC(CO)Cc1ccccc1)c1ccc(-c2ccncc2)cc1";"Ki";"'>'";"3981.07";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1971149";"";"0";"438.44";"0";"3.96";"SID103904775";"Cc1nccn2c(-c3ccnc(NCC(C)(C)C(=O)O)n3)c(-c3ccc(F)cc3F)nc12";"Ki";"'>'";"1584.89";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL117697";"";"0";"251.29";"0";"3.38";"SID103904646";"COc1cccc(Nc2ncnc3ccccc23)c1";"Ki";"'>'";"31622.78";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1994693";"";"0";"387.47";"0";"4.68";"SID103904349";"Nc1ncnc2sc3c(c12)-c1ccc(NC(=O)Nc2ccccc2)cc1CC3";"Ki";"'='";"39.81";"nM";"7.40";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1982957";"";"0";"313.36";"0";"4.00";"SID103904195";"NC(=O)c1cccc(-c2cnc3[nH]cc(-c4ccccc4)c3c2)c1";"Ki";"'='";"316.23";"nM";"6.50";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL49120";"PD-0166285";"1";"512.44";"2";"5.77";"SID103905313";"CCN(CC)CCOc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1";"Ki";"'>'";"1584.89";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL215495";"";"0";"521.60";"1";"3.89";"35";"CCCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1";"Ki";"'='";"980.0";"nM";"6.01";"";"";"UO_0000065";"11.52";"0.22";"2.12";"4.68";"False";"CHEMBL856402";"Inhibition of human recombinant Aurora A";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147984";"1";"Scientific Literature";"J. Med. Chem.";"2007";"None"
"CHEMBL3298375";"";"0";"434.59";"0";"4.22";"31";"Cc1cccc([C@H](CCN(C)C)n2cc(NC(=O)c3n[nH]c4c3CCC(C)(C)C4)cn2)c1";"Ki";"'='";"500.0";"nM";"6.30";"";"";"UO_0000065";"14.50";"0.27";"2.08";"7.99";"False";"CHEMBL3380550";"Inhibition of human His-tagged full length AURKA using kemptide peptide as substrate after 60 mins";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3297697";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None"
"CHEMBL1967998";"";"0";"448.96";"0";"4.64";"SID103904599";"CCN1CCN(c2ccc(Nc3ncc(Cl)c(Nc4ccc5[nH]ncc5c4)n3)cc2)CC1";"Ki";"'='";"25.12";"nM";"7.60";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1994361";"";"0";"480.54";"1";"5.13";"SID103904476";"Nc1ccc(-c2cncc(OCC(N)Cc3c[nH]c4ccccc34)c2)cc1C(=O)c1ccccc1F";"Ki";"'>'";"6309.57";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL184847";"";"0";"371.44";"0";"4.86";"SID103904377";"Cc1ccc(NC(=O)Nc2ccc(-c3cccc4c3CNC4=O)cc2)cc1C";"Ki";"'>'";"1584.89";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1981556";"";"0";"326.38";"0";"2.85";"SID103904964";"Cn1c(SC(C(=O)O)c2ccccc2)nc2ccccc2c1=O";"Ki";"'>'";"1995.26";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL504950";"";"0";"230.30";"0";"2.44";"SID103905425";"Cc1cc(C)c2c(n1)sc1c(N)ncnc12";"Ki";"'='";"2511.89";"nM";"5.60";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL178737";"";"0";"496.53";"0";"2.12";"SID103905565";"O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCOCC1)CC2";"Ki";"'='";"1258.93";"nM";"5.90";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1833992";"";"0";"367.41";"0";"1.83";"20";"COc1ccc(N2CCOCC2)cc1Nc1nc(N)n(-c2ccccn2)n1";"Ki";"'>'";"4000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1840410";"Inhibition of Aurora A by spectrophotometry";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1833953";"1";"Scientific Literature";"J. Med. Chem.";"2011";"None"
"CHEMBL571484";"";"0";"491.94";"0";"4.37";"11j";"Cc1cnc(Nc2cccc3c2OCO3)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2cccc(Cl)c2)c1";"Ki";"'='";"15.0";"nM";"7.82";"";"";"UO_0000065";"15.90";"0.31";"3.45";"6.45";"False";"CHEMBL1044907";"Inhibition of AURA";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154622";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None"
"CHEMBL1780257";"";"0";"378.46";"0";"4.15";"2";"CC(=O)Nc1ccc(Sc2nc(Nc3cc(C)[nH]n3)cc(C)c2C#N)cc1";"Ki";"'='";"5.3";"nM";"8.28";"";"";"UO_0000065";"21.87";"0.42";"4.13";"7.77";"False";"CHEMBL1781278";"Inhibition of phosphotransferase activity of recombinant aurora A expressed in HeLa cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1777738";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3308376"
"CHEMBL1778664";"";"0";"356.47";"0";"3.78";"6, distomer";"Cc1cc(Nc2cc(C)c(C#N)c(N[C@H](C)CCCC(C)(C)O)n2)n[nH]1";"Ki";"'='";"66.0";"nM";"7.18";"";"";"UO_0000065";"20.14";"0.38";"3.40";"6.55";"False";"CHEMBL1781278";"Inhibition of phosphotransferase activity of recombinant aurora A expressed in HeLa cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1777738";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3308376"
"CHEMBL572878";"TOZASERTIB";"2";"464.60";"0";"3.50";"VX-680, MK-0457";"Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1";"Ki";"'='";"0.6";"nM";"9.22";"";"";"UO_0000065";"19.85";"0.38";"5.72";"9.03";"True";"CHEMBL1781288";"Inhibition of aurora A";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1777738";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"None"
"CHEMBL1778660";"";"0";"373.53";"0";"4.46";"5f";"Cc1cc(Nc2cc(C)c(C#N)c(SCCCCCC(C)(C)O)n2)n[nH]1";"Ki";"'='";"9.7";"nM";"8.01";"";"";"UO_0000065";"21.45";"0.42";"3.55";"8.21";"False";"CHEMBL1781278";"Inhibition of phosphotransferase activity of recombinant aurora A expressed in HeLa cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1777738";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3308376"
"CHEMBL1083151";"";"0";"372.45";"0";"3.99";"13";"COc1cc(Nc2nccc(-c3sc(C)nc3C)n2)cc(OC)c1OC";"Ki";"'='";"0.4";"nM";"9.40";"";"";"UO_0000065";"25.23";"0.49";"5.41";"11.99";"False";"CHEMBL1119477";"Inhibition of human recombinant Aurora A after 30 mins";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155519";"1";"Scientific Literature";"J. Med. Chem.";"2010";"None"
"CHEMBL568937";"";"0";"487.99";"1";"5.13";"11h";"Cc1cnc(Nc2cccc3c2CCC3)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2cccc(Cl)c2)c1";"Ki";"'='";"550.0";"nM";"6.26";"";"";"UO_0000065";"12.83";"0.24";"1.13";"6.08";"False";"CHEMBL1044907";"Inhibition of AURA";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154622";"1";"Scientific Literature";"J. Med. Chem.";"2009";"None"
"CHEMBL1778662";"";"0";"392.94";"0";"3.78";"6";"Cc1cc(Nc2cc(C)c(C#N)c(NC(C)CCCC(C)(C)O)n2)n[nH]1.Cl";"Ki";"'='";"1.2";"nM";"8.92";"";"";"UO_0000065";"25.03";"0.47";"5.14";"8.14";"False";"CHEMBL1781278";"Inhibition of phosphotransferase activity of recombinant aurora A expressed in HeLa cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1777738";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3308376"
"CHEMBL572878";"TOZASERTIB";"2";"464.60";"0";"3.50";"VX-680, MK-0457";"Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1";"Ki";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"18.72";"0.36";"5.20";"8.52";"True";"CHEMBL1781278";"Inhibition of phosphotransferase activity of recombinant aurora A expressed in HeLa cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1777738";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3308376"
"CHEMBL1777841";"";"0";"345.47";"0";"3.68";"5b";"Cc1cc(Nc2cc(C)c(C#N)c(SCCCCCCO)n2)n[nH]1";"Ki";"'='";"8.5";"nM";"8.07";"";"";"UO_0000065";"23.36";"0.46";"4.39";"8.27";"False";"CHEMBL1781278";"Inhibition of phosphotransferase activity of recombinant aurora A expressed in HeLa cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1777738";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";"CHEMBL3308376"
"CHEMBL2004871";"";"0";"297.33";"0";"3.13";"SID103905252";"OCCCn1cnc(-c2ccc(F)cc2)c1-c1ccncc1";"Ki";"'>'";"1584.89";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL560813";"";"0";"333.31";"0";"2.84";"SID103904886";"N#Cc1cnc(NC(=O)Nc2ccc3cc(C(=O)O)ccc3c2)cn1";"Ki";"'>'";"1584.89";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1993166";"";"0";"775.93";"3";"0.17";"SID103905218";"CC(=NNC(=N)N)c1cc(NC(=O)NCCCN(C)CCCNC(=O)Nc2cc(C(C)=NNC(=N)N)cc(C(C)=NNC(=N)N)c2)cc(C(C)=NNC(=N)N)c1";"Ki";"'>'";"6309.57";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL572878";"TOZASERTIB";"2";"464.60";"0";"3.50";"VX-680";"Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1";"Ki";"'='";"0.6";"nM";"9.22";"";"";"UO_0000065";"19.85";"0.38";"5.72";"9.03";"True";"CHEMBL2396196";"Inhibition of aurora A (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2390910";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None"
"CHEMBL572878";"TOZASERTIB";"2";"464.60";"0";"3.50";"MK-0457; VX-680";"Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1";"Ki";"'='";"0.7";"nM";"9.15";"";"";"UO_0000065";"19.70";"0.38";"5.65";"8.97";"False";"CHEMBL3871595";"Inhibition of recombinant N-terminal His6-tagged Aurora A (1 to 403 residues) (unknown origin) expressed in baculovirus expression system";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3871274";"1";"Scientific Literature";"Eur J Med Chem";"2016";"None"
"CHEMBL3262780";"";"0";"342.36";"0";"2.93";"1";"N#Cc1cccc(Cn2cc(NC(=O)c3n[nH]c4ccccc34)cn2)c1";"Ki";"'='";"870.0";"nM";"6.06";"";"";"UO_0000065";"17.70";"0.32";"3.13";"6.10";"False";"CHEMBL3380550";"Inhibition of human His-tagged full length AURKA using kemptide peptide as substrate after 60 mins";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3297697";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None"
"CHEMBL3298371";"";"0";"420.56";"0";"3.91";"28";"CN(C)CC[C@@H](c1ccccc1)n1cc(NC(=O)c2n[nH]c3c2CCC(C)(C)C3)cn1";"Ki";"'='";"460.0";"nM";"6.34";"";"";"UO_0000065";"15.07";"0.28";"2.43";"8.04";"False";"CHEMBL3380550";"Inhibition of human His-tagged full length AURKA using kemptide peptide as substrate after 60 mins";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3297697";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None"
"CHEMBL3263053";"";"0";"454.54";"0";"3.94";"3";"CN(C)CC[C@@H](c1ccccc1)n1cc(NC(=O)c2n[nH]c3cc(-c4cn[nH]c4)ccc23)cn1";"Ki";"'='";"15.0";"nM";"7.82";"";"";"UO_0000065";"17.21";"0.31";"3.88";"7.28";"False";"CHEMBL3380550";"Inhibition of human His-tagged full length AURKA using kemptide peptide as substrate after 60 mins";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3297697";"1";"Scientific Literature";"J. Med. Chem.";"2014";"None"
"CHEMBL559900";"";"0";"383.48";"1";"5.71";"18";"Cc1cc(Nc2nc(Sc3ccc4ccccc4c3)nc3ccccc23)n[nH]1";"Ki";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"23.47";"0.44";"3.29";"13.54";"False";"CHEMBL1031294";"Inhibition of Aurora-A by coupled assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1158437";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None"
"CHEMBL484609";"";"0";"452.59";"0";"3.50";"40";"CCC(=O)Nc1ccc(Sc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)cc1";"Ki";"'='";"1.6";"nM";"8.80";"";"";"UO_0000065";"19.43";"0.38";"5.30";"8.62";"False";"CHEMBL1031294";"Inhibition of Aurora-A by coupled assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1158437";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None"
"CHEMBL485351";"";"0";"466.62";"0";"3.89";"41";"CCC(=O)Nc1ccc(Sc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(CC)CC3)n2)cc1";"Ki";"'<'";"1.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1031294";"Inhibition of Aurora-A by coupled assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1158437";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None"
"CHEMBL560158";"";"0";"376.45";"0";"4.21";"25";"CC(=O)Nc1ccc(Sc2nc(Nc3cc[nH]n3)c3ccccc3n2)cc1";"Ki";"'='";"24.0";"nM";"7.62";"";"";"UO_0000065";"20.24";"0.39";"3.41";"7.97";"False";"CHEMBL1031294";"Inhibition of Aurora-A by coupled assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1158437";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None"
"CHEMBL551633";"";"0";"402.31";"1";"5.86";"12";"Cc1cc(Nc2nc(Sc3ccc(Cl)cc3Cl)nc3ccccc23)n[nH]1";"Ki";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"21.62";"0.46";"2.84";"13.08";"False";"CHEMBL1031294";"Inhibition of Aurora-A by coupled assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1158437";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None"
"CHEMBL359482";"";"0";"301.35";"0";"4.07";"3";"Cc1cc(Nc2nc(-c3ccccc3)nc3ccccc23)n[nH]1";"Ki";"'='";"58.0";"nM";"7.24";"";"";"UO_0000065";"24.01";"0.43";"3.17";"10.88";"True";"CHEMBL1031294";"Inhibition of Aurora-A by coupled assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1158437";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"None"
"CHEMBL1980163";"";"0";"327.39";"0";"4.95";"SID103904652";"c1ccc(COc2ccc(Nc3ncnc4ccccc34)cc2)cc1";"Ki";"'>'";"1584.89";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963727";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: STK6";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL4722";"Serine/threonine-protein kinase Aurora-A";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
