"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID"
"CHEMBL1999714";"";"0";"224.26";"0";"3.30";"SID103904727";"Cc1ccc2c(c1)NC(=O)c1ccccc1N2";"Ki";"'>'";"630.96";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL255738";"";"0";"363.41";"0";"4.36";"3, BO1";"O=C(Nc1nnc(SCc2ccc(F)cc2)s1)c1ccc(F)cc1";"Ki";"'='";"470.0";"nM";"6.33";"";"";"UO_0000065";"17.41";"0.36";"1.97";"11.53";"False";"CHEMBL1166972";"Mixed-type inhibition of histidine-tagged human recombinant ABL expressed in baculovirus system assessed as [gamma32P]ATP utilization after 10 mins by liquid scintillation counting using abtide peptide as substrate";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1165915";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2010";"None"
"CHEMBL3394082";"";"0";"527.09";"0";"4.50";"18";"CC(Cn1ncc2c(Nc3cccc(O)c3)nc(SCCN3CCOCC3)nc21)c1ccccc1.Cl";"Ki";"'='";"430.0";"nM";"6.37";"";"";"UO_0000065";"12.98";"0.25";"1.87";"7.21";"False";"CHEMBL3395760";"Inhibition of human recombinant Abl kinase using [gamma-32P]ATP as substrate by filter binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3392974";"1";"Scientific Literature";"J. Med. Chem.";"2015";"None"
"CHEMBL3394086";"";"0";"441.96";"1";"6.19";"22";"CC(C)Sc1nc(Nc2cccc(F)c2)c2cnn(CC(Cl)c3ccccc3)c2n1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL3395760";"Inhibition of human recombinant Abl kinase using [gamma-32P]ATP as substrate by filter binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3392974";"1";"Scientific Literature";"J. Med. Chem.";"2015";"None"
"CHEMBL3394087";"";"0";"502.87";"2";"6.81";"23";"CC(C)Sc1nc(Nc2cccc(Br)c2)c2cnn(CC(Cl)c3ccccc3)c2n1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL3395760";"Inhibition of human recombinant Abl kinase using [gamma-32P]ATP as substrate by filter binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3392974";"1";"Scientific Literature";"J. Med. Chem.";"2015";"None"
"CHEMBL3394088";"";"0";"450.01";"1";"6.58";"25";"ClC(Cn1ncc2c(Nc3ccccc3)nc(SC3CCCC3)nc21)c1ccccc1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL3395760";"Inhibition of human recombinant Abl kinase using [gamma-32P]ATP as substrate by filter binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3392974";"1";"Scientific Literature";"J. Med. Chem.";"2015";"None"
"CHEMBL3288854";"";"0";"425.51";"0";"2.84";"3b";"Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1NC(=O)CCN1CCN(C)CC1";"Ki";"'='";"120.0";"nM";"6.92";"";"";"UO_0000065";"16.26";"0.30";"4.08";"8.60";"False";"CHEMBL3296766";"Binding affinity to ABL (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3286339";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2014";"None"
"CHEMBL255164";"";"0";"440.78";"1";"5.50";"6n";"O=C(Nc1nnc(SCc2ccc(Br)cc2)s1)c1ccccc1Cl";"Ki";"'='";"225.0";"nM";"6.65";"";"";"UO_0000065";"15.08";"0.38";"1.15";"12.11";"False";"CHEMBL932076";"Inhibition of human recombinant Abl";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142311";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None"
"CHEMBL272999";"";"0";"396.32";"1";"5.39";"6d";"O=C(Nc1nnc(SCc2cccc(Cl)c2)s1)c1ccc(Cl)cc1";"Ki";"'='";"73.0";"nM";"7.14";"";"";"UO_0000065";"18.01";"0.41";"1.75";"13.00";"False";"CHEMBL932076";"Inhibition of human recombinant Abl";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142311";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None"
"CHEMBL270454";"";"0";"361.88";"0";"4.74";"6t";"O=C(Nc1nnc(SCc2ccccc2)s1)c1ccccc1Cl";"Ki";"'='";"920.0";"nM";"6.04";"";"";"UO_0000065";"16.68";"0.36";"1.30";"11.00";"False";"CHEMBL932076";"Inhibition of human recombinant Abl";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142311";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None"
"CHEMBL271010";"";"0";"379.87";"0";"4.88";"6r";"O=C(Nc1nnc(SCc2ccc(F)cc2)s1)c1ccccc1Cl";"Ki";"'='";"406.0";"nM";"6.39";"";"";"UO_0000065";"16.83";"0.36";"1.51";"11.65";"False";"CHEMBL932076";"Inhibition of human recombinant Abl";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142311";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None"
"CHEMBL415264";"";"0";"438.00";"1";"5.49";"17";"CSc1nc(NCCc2ccc(C)cc2)c2cnn(CC(Cl)c3ccccc3)c2n1";"Ki";"'='";"370.0";"nM";"6.43";"";"";"UO_0000065";"14.68";"0.29";"0.94";"11.56";"False";"CHEMBL1056610";"Inhibition of human recombinant Abl";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153611";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2009";"None"
"CHEMBL250623";"";"0";"511.01";"1";"3.70";"16";"Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(Nc3ccc(S(=O)(=O)N4CCNCC4)cc3)nc12";"Ki";"'='";"4.4";"nM";"8.36";"";"";"UO_0000065";"16.35";"0.33";"4.66";"6.94";"False";"CHEMBL923928";"Inhibition of Abl";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140465";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None"
"CHEMBL251015";"";"0";"527.65";"1";"4.60";"24";"Cc1cc(-c2cccc3[nH]ccc23)cc2nnc(Nc3ccc(S(=O)(=O)NCCN4CCCC4)cc3)nc12";"Ki";"'='";"24.0";"nM";"7.62";"";"";"UO_0000065";"14.44";"0.27";"3.02";"6.57";"False";"CHEMBL923928";"Inhibition of Abl";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140465";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None"
"CHEMBL399246";"";"0";"488.98";"0";"4.49";"8";"Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(Nc3ccc(C(=O)N4CCN(C)CC4)cc3)nc12";"Ki";"'='";"0.5";"nM";"9.30";"";"";"UO_0000065";"19.02";"0.36";"4.81";"9.84";"False";"CHEMBL923928";"Inhibition of Abl";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140465";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None"
"CHEMBL401054";"";"0";"444.54";"0";"3.79";"24";"COc1cc2ncc(C#N)c(N[C@@H]3C[C@H]3c3ccccc3)c2cc1OCCN1CCOCC1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL923923";"Inhibition of ABL";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140464";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None"
"CHEMBL436137";"";"0";"453.59";"1";"5.84";"1";"Cc1cccc(C)c1-c1cc(C)c2nc(Nc3ccc(OCCN4CCCC4)cc3)nnc2c1";"Ki";"'='";"4240.0";"nM";"5.37";"";"";"UO_0000065";"11.84";"0.22";"-0.47";"8.51";"False";"CHEMBL923929";"Inhibition of Abl-T315I mutant";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140465";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None"
"CHEMBL248757";"";"0";"471.93";"0";"4.27";"25";"N#Cc1ncc2nc1OCCCCOc1cc(NCc3cncs3)c(Cl)cc1NC(=O)N2";"Ki";"'>'";"706.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL942737";"Inhibition of ABL";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140564";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None"
"CHEMBL1785021";"";"0";"347.42";"0";"4.21";"3a";"CCOc1ccc2cc(-c3nn(C(C)C)c4ncnc(N)c34)ccc2c1";"Ki";"'='";"1600.0";"nM";"5.80";"";"";"UO_0000065";"16.68";"0.30";"1.59";"7.35";"False";"CHEMBL2033711";"Inhibition of human ABL by radiometric assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2029213";"1";"Scientific Literature";"J. Med. Chem.";"2012";"None"
"CHEMBL268825";"";"0";"459.98";"1";"5.87";"3";"Cc1cc(-c2ccccc2Cl)cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12";"Ki";"'='";"42.0";"nM";"7.38";"";"";"UO_0000065";"16.04";"0.31";"1.51";"11.68";"False";"CHEMBL923928";"Inhibition of Abl";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140465";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None"
"CHEMBL399268";"";"0";"538.07";"2";"5.36";"17";"Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(Nc3ccc(S(=O)(=O)CCCN4CCCC4)cc3)nc12";"Ki";"'='";"1.7";"nM";"8.77";"";"";"UO_0000065";"16.30";"0.32";"3.41";"8.10";"False";"CHEMBL923928";"Inhibition of Abl";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140465";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None"
"CHEMBL248045";"";"0";"315.38";"0";"4.08";"21";"COc1ccc2c(N[C@@H]3C[C@H]3c3ccccc3)c(C#N)cnc2c1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL923923";"Inhibition of ABL";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140464";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None"
"CHEMBL248393";"";"0";"471.61";"0";"4.10";"30";"COc1cc2c(N[C@@H]3C[C@H]3c3ccccc3)c(C#N)cnc2cc1OCCCN1CCN(C)CC1";"Ki";"'='";"44.0";"nM";"7.36";"";"";"UO_0000065";"15.60";"0.29";"3.26";"9.99";"False";"CHEMBL923923";"Inhibition of ABL";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140464";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None"
"CHEMBL231220";"";"0";"539.06";"1";"4.48";"26";"Cc1cc(-c2c(O)cccc2Cl)cc2nnc(Nc3ccc(S(=O)(=O)NCCN4CCCC4)cc3)nc12";"Ki";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"15.40";"0.31";"3.82";"6.90";"False";"CHEMBL923928";"Inhibition of Abl";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140465";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None"
"CHEMBL270286";"";"0";"399.83";"0";"4.70";"13";"Fc1ccc(CNc2ncnc3c2cnn3CC(Cl)c2ccc(F)cc2)cc1";"Ki";"'='";"200.0";"nM";"6.70";"";"";"UO_0000065";"16.75";"0.33";"2.00";"12.04";"False";"CHEMBL948149";"Binding affinity to human recombinant Abl by cell free assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142337";"1";"Scientific Literature";"J. Med. Chem.";"2008";"None"
"CHEMBL406845";"";"0";"301.78";"0";"3.48";"8, PP2";"CC(C)(C)n1nc(-c2ccc(Cl)cc2)c2c(N)ncnc21";"Ki";"'='";"500.0";"nM";"6.30";"";"";"UO_0000065";"20.88";"0.41";"2.82";"9.05";"False";"CHEMBL948149";"Binding affinity to human recombinant Abl by cell free assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142337";"1";"Scientific Literature";"J. Med. Chem.";"2008";"None"
"CHEMBL440963";"";"0";"540.60";"1";"4.10";"22";"Cc1cc(-c2c(F)ccc(O)c2F)cc2nnc(Nc3ccc(S(=O)(=O)NCCN4CCCC4)cc3)nc12";"Ki";"'='";"3.4";"nM";"8.47";"";"";"UO_0000065";"15.67";"0.30";"4.37";"7.04";"False";"CHEMBL923928";"Inhibition of Abl";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140465";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None"
"CHEMBL402288";"";"0";"379.87";"0";"4.88";"6o";"O=C(Nc1nnc(SCc2cccc(F)c2)s1)c1ccccc1Cl";"Ki";"'='";"272.0";"nM";"6.57";"";"";"UO_0000065";"17.28";"0.37";"1.69";"11.96";"False";"CHEMBL932076";"Inhibition of human recombinant Abl";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142311";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None"
"CHEMBL400402";"";"0";"475.98";"1";"5.58";"4";"Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12";"Ki";"'='";"1.3";"nM";"8.89";"";"";"UO_0000065";"18.67";"0.36";"3.31";"10.65";"False";"CHEMBL923928";"Inhibition of Abl";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140465";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None"
"CHEMBL272288";"";"0";"363.41";"0";"4.36";"6i";"O=C(Nc1nnc(SCc2cccc(F)c2)s1)c1ccc(F)cc1";"Ki";"'='";"167.0";"nM";"6.78";"";"";"UO_0000065";"18.65";"0.39";"2.42";"12.35";"False";"CHEMBL932076";"Inhibition of human recombinant Abl";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142311";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None"
"CHEMBL245799";"";"0";"460.58";"1";"5.57";"32";"N#Cc1cnc2ccc(-c3cccc(CN4CCOCC4)c3)cc2c1N[C@@H]1C[C@H]1c1ccccc1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL923923";"Inhibition of ABL";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140464";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None"
"CHEMBL248392";"";"0";"458.56";"0";"4.18";"29";"COc1cc2c(N[C@@H]3C[C@H]3c3ccccc3)c(C#N)cnc2cc1OCCCN1CCOCC1";"Ki";"'='";"200.0";"nM";"6.70";"";"";"UO_0000065";"14.61";"0.27";"2.52";"8.41";"False";"CHEMBL923923";"Inhibition of ABL";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140464";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None"
"CHEMBL248391";"";"0";"450.54";"1";"5.49";"27";"COc1cc2c(N[C@@H]3C[C@H]3c3ccccc3)c(C#N)cnc2cc1OCCCc1cccnc1";"Ki";"'='";"300.0";"nM";"6.52";"";"";"UO_0000065";"14.48";"0.26";"1.03";"8.15";"False";"CHEMBL923923";"Inhibition of ABL";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140464";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None"
"CHEMBL231524";"";"0";"538.08";"1";"4.35";"25";"Cc1cc(-c2cc(N)ccc2Cl)cc2nnc(Nc3ccc(S(=O)(=O)NCCN4CCCC4)cc3)nc12";"Ki";"'='";"16.0";"nM";"7.80";"";"";"UO_0000065";"14.49";"0.29";"3.45";"6.18";"False";"CHEMBL923928";"Inhibition of Abl";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140465";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None"
"CHEMBL2397804";"";"0";"477.19";"1";"5.83";"2l";"Clc1cccc(CNc2ncnc3c2cnn3CC(Cl)c2ccc(Br)cc2)c1";"Ki";"'='";"970.0";"nM";"6.01";"";"";"UO_0000065";"12.60";"0.29";"0.18";"10.81";"False";"CHEMBL2399912";"Binding affinity to recombinant human Abl T315I mutant using abitide as substrate";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2396567";"1";"Scientific Literature";"J. Med. Chem.";"2013";"None"
"CHEMBL250213";"";"0";"474.01";"1";"6.13";"5";"Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(Nc3ccc(CCCN4CCCC4)cc3)nc12";"Ki";"'='";"0.062";"nM";"10.21";"";"";"UO_0000065";"21.53";"0.41";"4.08";"13.76";"False";"CHEMBL923928";"Inhibition of Abl";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140465";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None"
"CHEMBL250821";"";"0";"557.05";"1";"4.62";"21";"Cc1cc(-c2c(Cl)ccc(O)c2F)cc2nnc(Nc3ccc(S(=O)(=O)NCCN4CCCC4)cc3)nc12";"Ki";"'='";"570.0";"nM";"6.24";"";"";"UO_0000065";"11.21";"0.22";"1.62";"5.19";"False";"CHEMBL923929";"Inhibition of Abl-T315I mutant";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140465";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None"
"CHEMBL2397796";"";"0";"460.74";"1";"5.32";"2b";"Fc1cccc(CNc2ncnc3c2cnn3CC(Cl)c2ccc(Br)cc2)c1";"Ki";"'='";"36.0";"nM";"7.44";"";"";"UO_0000065";"16.16";"0.36";"2.12";"13.38";"False";"CHEMBL2399912";"Binding affinity to recombinant human Abl T315I mutant using abitide as substrate";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2396567";"1";"Scientific Literature";"J. Med. Chem.";"2013";"None"
"CHEMBL1967544";"";"0";"497.62";"0";"4.67";"SID103905145";"CN(C)c1cccc2c(S(=O)(=O)N(CCN)c3cncc(-c4ccc5cnccc5c4)c3)cccc12";"Ki";"'>'";"630.96";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1223410";"";"0";"357.42";"0";"3.19";"7c";"Cn1c(=O)c(-c2ccccc2)cc2cnc(NCc3cccc(N)c3)nc21";"Ki";"'='";"2000.0";"nM";"5.70";"";"";"UO_0000065";"15.94";"0.29";"2.51";"6.64";"False";"CHEMBL1227835";"Inhibition of recombinant c-Abl after 30 mins";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1221293";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2010";"None"
"CHEMBL1991095";"";"0";"238.05";"0";"0.95";"SID103905431";"N#Cc1cnc2c(Br)cnn2c1N";"Ki";"'='";"79432.82";"nM";"4.10";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1983980";"";"0";"542.64";"2";"5.43";"SID103905560";"O=C(Nc1nc2ccccc2s1)c1cccc2c1CN(c1nc(C(=O)O)c(-c3ccc(CO)cc3)s1)CC2";"Ki";"'='";"1584.89";"nM";"5.80";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1969156";"";"0";"210.24";"0";"1.98";"SID103905329";"Nc1nccc2cnc(-c3ccccc3)n12";"Ki";"'='";"25118.86";"nM";"4.60";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1976134";"";"0";"234.26";"0";"3.11";"SID103905212";"c1cc2cc(-c3ccc4cn[nH]c4c3)cnc2[nH]1";"Ki";"'='";"50.12";"nM";"7.30";"";"active";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
"CHEMBL1972158";"";"0";"366.43";"0";"4.12";"SID103904464";"Nc1n[nH]c2ccc(-c3nnn(Cc4ccccc4)c3-c3ccccc3)cc12";"Ki";"'>'";"630.96";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"False";"CHEMBL1963785";"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ABL1";"F";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"CHEMBL1862";"Tyrosine-protein kinase ABL";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None"
